frequency_hz,ad5245_value,ad5245_readback,sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
102000,142,142,27,92.050532,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,28,92.050534,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,29,92.050535,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,30,92.050537,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,31,92.050538,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,32,92.050540,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
102000,142,142,33,92.050541,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,34,92.050544,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,35,92.050545,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
102000,142,142,36,92.050546,408,0.498168,-2.001832,184,0.224664,-2.275336,03 30 01 70
102000,142,142,37,92.050548,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,38,92.050549,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,39,92.050550,408,0.498168,-2.001832,184,0.224664,-2.275336,03 30 01 70
102000,142,142,40,92.050551,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,41,92.050553,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,42,92.050555,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,43,92.050556,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
102000,142,142,44,92.050557,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,45,92.050558,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
102000,142,142,46,92.050559,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
102000,142,142,47,92.050560,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,48,92.050561,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
102000,142,142,49,92.050562,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,50,92.050564,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
102000,142,142,51,92.050565,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
102000,142,142,52,92.050566,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,53,92.050567,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,54,92.050569,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
102000,142,142,55,92.050570,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
102000,142,142,56,92.050571,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,57,92.050573,411,0.501832,-1.998168,184,0.224664,-2.275336,03 36 01 70
102000,142,142,58,92.050574,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
102000,142,142,59,92.050575,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,60,92.050576,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,61,92.050577,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
102000,142,142,62,92.050578,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,63,92.050579,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,64,92.050581,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
102000,142,142,65,92.050582,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,66,92.050584,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,67,92.050585,411,0.501832,-1.998168,184,0.224664,-2.275336,03 36 01 70
102000,142,142,68,92.050586,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
102000,142,142,69,92.050587,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,70,92.050588,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,71,92.050590,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,72,92.050591,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,73,92.050592,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,74,92.050594,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,75,92.050595,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,76,92.050596,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,77,92.050597,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,78,92.050601,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,79,92.050602,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
102000,142,142,80,92.050603,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,81,92.050605,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
102000,142,142,82,92.050606,408,0.498168,-2.001832,184,0.224664,-2.275336,03 30 01 70
102000,142,142,83,92.050607,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,84,92.050608,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,85,92.050609,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,86,92.050610,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
102000,142,142,87,92.050611,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,88,92.050612,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,89,92.050613,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
102000,142,142,90,92.050615,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,91,92.050616,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,92,92.050617,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
102000,142,142,93,92.050618,408,0.498168,-2.001832,184,0.224664,-2.275336,03 30 01 70
102000,142,142,94,92.050620,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,95,92.050621,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,96,92.050622,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,97,92.050623,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,98,92.050624,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,99,92.050625,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,100,92.050626,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,101,92.050627,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,102,92.050629,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,103,92.050630,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,104,92.050631,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,105,92.050632,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,106,92.050633,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
102000,142,142,107,92.050634,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,108,92.050635,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,109,92.050636,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
102000,142,142,110,92.050638,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,111,92.050639,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,112,92.050640,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
102000,142,142,113,92.050720,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,114,92.050721,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,115,92.050722,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,116,92.050723,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,117,92.050724,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,118,92.050725,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
102000,142,142,119,92.050727,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,120,92.050728,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,121,92.050729,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,122,92.050730,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
102000,142,142,123,92.050731,409,0.499389,-2.000611,184,0.224664,-2.275336,03 32 01 70
102000,142,142,124,92.050732,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,125,92.050733,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
102000,142,142,126,92.050734,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,127,92.050735,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
102000,142,142,128,92.050736,410,0.500611,-1.999389,184,0.224664,-2.275336,03 34 01 70
103000,148,148,1,110.187855,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,2,110.187874,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,3,110.187876,408,0.498168,-2.001832,186,0.227106,-2.272894,03 30 01 74
103000,148,148,4,110.187879,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,5,110.187881,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,6,110.187882,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,7,110.187884,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,8,110.187886,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,9,110.187887,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,10,110.187889,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,11,110.187890,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,12,110.187893,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,13,110.187895,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,14,110.187896,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,15,110.187898,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,16,110.187899,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,17,110.187900,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,18,110.187902,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,19,110.187904,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,20,110.187906,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,21,110.187907,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,22,110.187909,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,23,110.187910,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,24,110.187912,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,25,110.187913,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,26,110.187916,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,27,110.187917,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,28,110.187918,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,29,110.187920,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,30,110.187921,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,31,110.187922,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,32,110.187924,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,33,110.187925,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,34,110.187927,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,35,110.187928,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,36,110.187929,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,37,110.187931,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,38,110.187932,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,39,110.187933,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,40,110.187934,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,41,110.187935,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,42,110.187937,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,43,110.187938,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,44,110.187939,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,45,110.187941,411,0.501832,-1.998168,185,0.225885,-2.274115,03 36 01 72
103000,148,148,46,110.187942,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,47,110.187943,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,48,110.187944,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
103000,148,148,49,110.187945,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,50,110.187947,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,51,110.187948,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,52,110.187949,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,53,110.187950,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,54,110.187952,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,55,110.187953,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,56,110.187954,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,57,110.187956,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,58,110.187958,408,0.498168,-2.001832,185,0.225885,-2.274115,03 30 01 72
103000,148,148,59,110.187959,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,60,110.187961,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,61,110.187963,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
103000,148,148,62,110.187964,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,63,110.187965,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,64,110.187967,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,65,110.187968,409,0.499389,-2.000611,185,0.225885,-2.274115,03 32 01 72
103000,148,148,66,110.187970,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,67,110.187971,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,68,110.187972,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,69,110.187973,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,70,110.187975,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,71,110.187976,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
103000,148,148,72,110.187977,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,73,110.187979,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,74,110.187980,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,75,110.187982,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,76,110.187984,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
103000,148,148,77,110.187985,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,78,110.187989,409,0.499389,-2.000611,186,0.227106,-2.272894,03 32 01 74
103000,148,148,79,110.187990,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,80,110.187992,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,81,110.187993,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
103000,148,148,82,110.188659,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,83,110.188665,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
103000,148,148,84,110.188666,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,85,110.188668,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,86,110.188669,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,87,110.188671,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,88,110.188672,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,89,110.188673,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,90,110.188675,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,91,110.188677,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,92,110.188678,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,93,110.188679,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
103000,148,148,94,110.188682,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,95,110.188684,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,96,110.188685,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,97,110.188686,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,98,110.188688,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,99,110.188689,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
103000,148,148,100,110.188691,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,101,110.188692,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,102,110.188693,412,0.503053,-1.996947,187,0.228327,-2.271673,03 38 01 76
103000,148,148,103,110.188694,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,104,110.188695,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,105,110.188697,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,106,110.188698,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,107,110.188699,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,108,110.188700,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,109,110.188701,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
103000,148,148,110,110.188704,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,111,110.188705,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,112,110.188706,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,113,110.188707,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,114,110.188709,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,115,110.188710,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,116,110.188711,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,117,110.188712,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,118,110.188714,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,119,110.188716,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
103000,148,148,120,110.188717,410,0.500611,-1.999389,186,0.227106,-2.272894,03 34 01 74
103000,148,148,121,110.188718,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,122,110.188719,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,123,110.188720,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,124,110.188722,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
103000,148,148,125,110.188723,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,126,110.188724,410,0.500611,-1.999389,185,0.225885,-2.274115,03 34 01 72
103000,148,148,127,110.188725,411,0.501832,-1.998168,186,0.227106,-2.272894,03 36 01 74
103000,148,148,128,110.188726,412,0.503053,-1.996947,186,0.227106,-2.272894,03 38 01 74
104000,142,142,1,130.547179,408,0.498168,-2.001832,187,0.228327,-2.271673,03 30 01 76
104000,142,142,2,130.547193,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,3,130.547195,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,4,130.547197,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,5,130.547199,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,6,130.547200,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,7,130.547202,409,0.499389,-2.000611,188,0.229548,-2.270452,03 32 01 78
104000,142,142,8,130.547204,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,9,130.547205,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,10,130.547207,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,11,130.547208,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,12,130.547210,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,13,130.547211,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,14,130.547212,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,15,130.547214,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,16,130.547215,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,17,130.547216,409,0.499389,-2.000611,188,0.229548,-2.270452,03 32 01 78
104000,142,142,18,130.547218,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,19,130.547219,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,20,130.547220,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,21,130.547221,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,22,130.547223,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,23,130.547224,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,24,130.547225,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,25,130.547227,411,0.501832,-1.998168,188,0.229548,-2.270452,03 36 01 78
104000,142,142,26,130.547228,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,27,130.547229,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,28,130.547230,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,29,130.547232,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,30,130.547233,409,0.499389,-2.000611,188,0.229548,-2.270452,03 32 01 78
104000,142,142,31,130.547234,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,32,130.547235,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
104000,142,142,33,130.547237,410,0.500611,-1.999389,189,0.230769,-2.269231,03 34 01 7A
104000,142,142,34,130.547239,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,35,130.547240,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,36,130.547241,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,37,130.547243,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,38,130.547245,411,0.501832,-1.998168,188,0.229548,-2.270452,03 36 01 78
104000,142,142,39,130.547246,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,40,130.547248,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,41,130.547249,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,42,130.547251,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,43,130.547252,410,0.500611,-1.999389,189,0.230769,-2.269231,03 34 01 7A
104000,142,142,44,130.547253,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,45,130.547255,411,0.501832,-1.998168,188,0.229548,-2.270452,03 36 01 78
104000,142,142,46,130.547256,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,47,130.547257,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,48,130.547259,409,0.499389,-2.000611,187,0.228327,-2.271673,03 32 01 76
104000,142,142,49,130.547260,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
104000,142,142,50,130.547261,411,0.501832,-1.998168,188,0.229548,-2.270452,03 36 01 78
104000,142,142,51,130.547262,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,52,130.547264,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
104000,142,142,53,130.547265,411,0.501832,-1.998168,188,0.229548,-2.270452,03 36 01 78
104000,142,142,54,130.547266,410,0.500611,-1.999389,188,0.229548,-2.270452,03 34 01 78
104000,142,142,55,130.547268,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,56,130.547269,412,0.503053,-1.996947,188,0.229548,-2.270452,03 38 01 78
104000,142,142,57,130.547270,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,58,130.547272,410,0.500611,-1.999389,187,0.228327,-2.271673,03 34 01 76
104000,142,142,59,130.547273,411,0.501832,-1.998168,188,0.229548,-2.270452,03 36 01 78
104000,142,142,60,130.547274,411,0.501832,-1.998168,187,0.228327,-2.271673,03 36 01 76
