sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
75,0.123777,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
76,0.126537,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
77,0.129462,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
78,0.130626,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
79,0.131705,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
80,0.132552,2701,3.297924,0.797924,2046,2.498168,-0.001832,15 1A 0F FC
81,0.133498,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
82,0.134405,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
83,0.135149,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
84,0.136209,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
85,0.137072,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
86,0.137818,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
87,0.138709,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
88,0.140045,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
89,0.141814,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
90,0.143267,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
91,0.144418,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
92,0.145099,2700,3.296703,0.796703,2052,2.505495,0.005495,15 18 10 08
93,0.145975,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
94,0.146806,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
95,0.147713,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
96,0.151007,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
97,0.151865,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
98,0.153699,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
99,0.155471,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
100,0.157639,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
101,0.158326,2700,3.296703,0.796703,2052,2.505495,0.005495,15 18 10 08
102,0.159128,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
103,0.159787,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
104,0.160807,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
105,0.161356,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
106,0.161954,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
107,0.162610,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
108,0.163488,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
109,0.164939,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
110,0.165883,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
111,0.167585,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
112,0.169619,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
113,0.172199,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
114,0.173481,2701,3.297924,0.797924,2023,2.470085,-0.029915,15 1A 0F CE
115,0.174358,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
116,0.175243,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
117,0.175879,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
118,0.176635,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
119,0.177697,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
120,0.179748,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
121,0.181486,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
122,0.185026,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
123,0.185890,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
124,0.186808,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
125,0.187885,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
126,0.189291,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
127,0.190629,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
128,0.191466,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
129,0.192474,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
130,0.193470,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
131,0.194209,2700,3.296703,0.796703,2030,2.478632,-0.021368,15 18 0F DC
132,0.194820,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
133,0.195639,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
134,0.197696,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
135,0.198363,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
136,0.200126,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
137,0.202601,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
138,0.205259,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
139,0.207071,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
140,0.208479,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
141,0.209139,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
142,0.210055,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
143,0.210870,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
144,0.211601,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
145,0.212073,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
146,0.212450,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
147,0.213126,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
148,0.215526,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
149,0.216394,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
150,0.216937,2700,3.296703,0.796703,2052,2.505495,0.005495,15 18 10 08
151,0.217472,2700,3.296703,0.796703,2075,2.533578,0.033578,15 18 10 36
152,0.218026,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
153,0.218537,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
154,0.219075,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
155,0.219553,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
156,0.220007,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
157,0.221777,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
158,0.223078,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
159,0.224197,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
