sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
1,0.004905,2521,3.078144,0.578144,2043,2.494505,-0.005495,13 B2 0F F6
2,0.004957,2525,3.083028,0.583028,2073,2.531136,0.031136,13 BA 10 32
3,0.004966,2525,3.083028,0.583028,2073,2.531136,0.031136,13 BA 10 32
4,0.004971,2525,3.083028,0.583028,2056,2.510379,0.010379,13 BA 10 10
5,0.004975,2525,3.083028,0.583028,2048,2.500611,0.000611,13 BA 10 00
6,0.004978,2556,3.120879,0.620879,2030,2.478632,-0.021368,13 F8 0F DC
7,0.004982,2556,3.120879,0.620879,2022,2.468864,-0.031136,13 F8 0F CC
8,0.004987,2542,3.103785,0.603785,2023,2.470085,-0.029915,13 DC 0F CE
9,0.004990,2662,3.250305,0.750305,2039,2.489621,-0.010379,14 CC 0F EE
10,0.004994,3076,3.755800,1.255800,2043,2.494505,-0.005495,18 08 0F F6
11,0.004998,3072,3.750916,1.250916,2073,2.531136,0.031136,18 00 10 32
12,0.005002,3072,3.750916,1.250916,2072,2.529915,0.029915,18 00 10 30
13,0.005006,2662,3.250305,0.750305,2056,2.510379,0.010379,14 CC 10 10
14,0.005010,2599,3.173382,0.673382,2048,2.500611,0.000611,14 4E 10 00
15,0.005013,2595,3.168498,0.668498,2030,2.478632,-0.021368,14 46 0F DC
16,0.005018,2611,3.188034,0.688034,2023,2.470085,-0.029915,14 66 0F CE
17,0.005021,2611,3.188034,0.688034,2039,2.489621,-0.010379,14 66 0F EE
18,0.005025,2817,3.439560,0.939560,2039,2.489621,-0.010379,16 02 0F EE
19,0.005028,2833,3.459096,0.959096,2075,2.533578,0.033578,16 22 10 36
20,0.005032,2833,3.459096,0.959096,2073,2.531136,0.031136,16 22 10 32
21,0.005036,2832,3.457875,0.957875,2060,2.515263,0.015263,16 20 10 18
22,0.005039,2491,3.041514,0.541514,2056,2.510379,0.010379,13 76 10 10
23,0.005043,2491,3.041514,0.541514,2048,2.500611,0.000611,13 76 10 00
24,0.005047,2599,3.173382,0.673382,2013,2.457875,-0.042125,14 4E 0F BA
25,0.005050,2595,3.168498,0.668498,2060,2.515263,0.015263,14 46 10 18
26,0.005054,2595,3.168498,0.668498,2056,2.510379,0.010379,14 46 10 10
27,0.005057,2611,3.188034,0.688034,2048,2.500611,0.000611,14 66 10 00
28,0.005061,2611,3.188034,0.688034,2030,2.478632,-0.021368,14 66 0F DC
29,0.005064,2817,3.439560,0.939560,2023,2.470085,-0.029915,16 02 0F CE
30,0.005068,2833,3.459096,0.959096,2039,2.489621,-0.010379,16 22 0F EE
31,0.005074,2833,3.459096,0.959096,2035,2.484737,-0.015263,16 22 0F E6
32,0.005078,2832,3.457875,0.957875,2075,2.533578,0.033578,16 20 10 36
33,0.005082,2832,3.457875,0.957875,2073,2.531136,0.031136,16 20 10 32
34,0.005086,2491,3.041514,0.541514,2064,2.520147,0.020147,13 76 10 20
35,0.005090,2521,3.078144,0.578144,2056,2.510379,0.010379,13 B2 10 10
36,0.005093,2521,3.078144,0.578144,2048,2.500611,0.000611,13 B2 10 00
