sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
73,0.830346,1531,1.869353,-0.630647,1170,1.428571,-1.071429,17 EC 12 48
74,0.841539,1241,1.515263,-0.984737,868,1.059829,-1.440171,13 64 0D 92
75,0.852895,925,1.129426,-1.370574,1220,1.489621,-1.010379,0E 76 13 12
76,0.864432,548,0.669109,-1.830891,886,1.081807,-1.418193,08 92 0D DA
77,0.875451,1636,1.997558,-0.502442,1103,1.346764,-1.153236,19 92 11 3E
78,0.886638,1330,1.623932,-0.876068,870,1.062271,-1.437729,14 C8 0D 9A
79,0.897678,765,0.934066,-1.565934,827,1.009768,-1.490232,0B F6 0C EC
80,0.909088,1462,1.785104,-0.714896,1014,1.238095,-1.261905,16 DA 0F DA
81,0.920408,1826,2.229548,-0.270452,1280,1.562882,-0.937118,1C 88 14 00
82,0.931749,1604,1.958486,-0.541514,1083,1.322344,-1.177656,19 12 10 EE
83,0.942915,845,1.031746,-1.468254,806,0.984127,-1.515873,0D 36 0C 9A
84,0.953871,443,0.540904,-1.959096,868,1.059829,-1.440171,06 EC 0D 92
85,0.965070,585,0.714286,-1.785714,879,1.073260,-1.426740,09 26 0D BE
86,0.976100,713,0.870574,-1.629426,1062,1.296703,-1.203297,0B 26 10 9A
87,0.987173,1398,1.706960,-0.793040,955,1.166056,-1.333944,15 DA 0E EC
88,0.998459,620,0.757021,-1.742979,1069,1.305250,-1.194750,09 B2 10 B6
89,1.011420,836,1.020757,-1.479243,735,0.897436,-1.602564,0D 12 0B 7E
90,1.022507,580,0.708181,-1.791819,877,1.070818,-1.429182,09 12 0D B6
91,1.033761,438,0.534799,-1.965201,819,1.000000,-1.500000,06 DA 0C CC
92,1.044611,717,0.875458,-1.624542,1078,1.316239,-1.183761,0B 36 10 DA
93,1.055713,1499,1.830281,-0.669719,1064,1.299145,-1.200855,17 6C 10 A0
94,1.066830,1540,1.880342,-0.619658,1247,1.522589,-0.977411,18 12 13 7E
95,1.077857,969,1.183150,-1.316850,836,1.020757,-1.479243,0F 24 0D 12
96,1.088890,612,0.747253,-1.752747,795,0.970696,-1.529304,09 92 0C 6C
97,1.100019,1600,1.953602,-0.546398,969,1.183150,-1.316850,19 02 0F 24
98,1.111698,950,1.159951,-1.340049,806,0.984127,-1.515873,0E DA 0C 9A
99,1.123060,870,1.062271,-1.437729,1179,1.439560,-1.060440,0D 9A 12 6C
100,1.135422,1497,1.827839,-0.672161,985,1.202686,-1.297314,17 64 0F 66
101,1.146327,507,0.619048,-1.880952,998,1.218559,-1.281441,07 EC 0F 9A
102,1.157665,443,0.540904,-1.959096,946,1.155067,-1.344933,06 EC 0E C8
103,1.168840,987,1.205128,-1.294872,1298,1.584860,-0.915140,0F 6C 14 48
104,1.180102,447,0.545788,-1.954212,1030,1.257631,-1.242369,06 FE 10 1A
105,1.191422,622,0.759463,-1.740537,1081,1.319902,-1.180098,09 BA 10 E4
106,1.202533,1481,1.808303,-0.691697,950,1.159951,-1.340049,17 24 0E DA
107,1.214968,733,0.894994,-1.605006,827,1.009768,-1.490232,0B 76 0C EC
108,1.225880,1531,1.869353,-0.630647,1179,1.439560,-1.060440,17 EC 12 6C
109,1.236682,588,0.717949,-1.782051,923,1.126984,-1.373016,09 32 0E 6C
110,1.247886,612,0.747253,-1.752747,735,0.897436,-1.602564,09 92 0B 7E
111,1.259162,1526,1.863248,-0.636752,1120,1.367521,-1.132479,17 DA 11 80
112,1.270276,1348,1.645910,-0.854090,870,1.062271,-1.437729,15 12 0D 9A
113,1.281224,537,0.655678,-1.844322,923,1.126984,-1.373016,08 64 0E 6C
114,1.292539,1243,1.517705,-0.982295,921,1.124542,-1.375458,13 6C 0E 64
115,1.303752,589,0.719170,-1.780830,1033,1.261294,-1.238706,09 36 10 24
116,1.315112,1499,1.830281,-0.669719,1316,1.606838,-0.893162,17 6C 14 92
117,1.326349,585,0.714286,-1.785714,961,1.173382,-1.326618,09 24 0F 04
118,1.337517,729,0.890110,-1.609890,1083,1.322344,-1.177656,0B 64 10 EC
119,1.348509,1433,1.749695,-0.750305,946,1.155067,-1.344933,16 64 0E C8
120,1.359724,717,0.875458,-1.624542,818,0.998779,-1.501221,0B 36 0C C8
121,1.371173,870,1.062271,-1.437729,735,0.897436,-1.602564,0D 9A 0B 7E
122,1.382503,438,0.534799,-1.965201,878,1.072039,-1.427961,06 DA 0D BA
123,1.393363,1070,1.306471,-1.193529,735,0.897436,-1.602564,10 BA 0B 7E
124,1.404363,1081,1.319902,-1.180098,1314,1.604396,-0.895604,10 E4 14 88
125,1.415728,1280,1.562882,-0.937118,1318,1.609280,-0.890720,14 00 14 9A
126,1.426837,987,1.205128,-1.294872,1316,1.606838,-0.893162,0F 6C 14 92
127,1.438009,374,0.456654,-2.043346,868,1.059829,-1.440171,05 DA 0D 92
128,1.449185,1318,1.609280,-0.890720,1275,1.556777,-0.943223,14 9A 13 EC
129,1.460207,439,0.536020,-1.963980,1004,1.225885,-1.274115,06 DE 0F B2
130,1.471110,1604,1.958486,-0.541514,969,1.183150,-1.316850,19 12 0F 24
131,1.482285,921,1.124542,-1.375458,806,0.984127,-1.515873,0E 64 0C 9A
132,1.493485,475,0.579976,-1.920024,973,1.188034,-1.311966,07 6C 0F 36
133,1.504716,998,1.218559,-1.281441,1266,1.545788,-0.954212,0F 9A 13 C8
134,1.515772,1531,1.869353,-0.630647,1220,1.489621,-1.010379,17 EC 13 12
135,1.527024,879,1.073260,-1.426740,1252,1.528694,-0.971306,0D BE 13 92
136,1.537814,601,0.733822,-1.766178,969,1.183150,-1.316850,09 64 0F 24
137,1.548925,1636,1.997558,-0.502442,1014,1.238095,-1.261905,19 92 0F DA
138,1.559838,1117,1.363858,-1.136142,735,0.897436,-1.602564,11 76 0B 7E
139,1.570899,443,0.540904,-1.959096,822,1.003663,-1.496337,06 EC 0C D8
140,1.582074,550,0.671551,-1.828449,955,1.166056,-1.333944,08 9A 0E EC
141,1.593236,767,0.936508,-1.563492,836,1.020757,-1.479243,0B FE 0D 12
142,1.604313,1510,1.843712,-0.656288,1027,1.253968,-1.246032,17 9A 10 0C
143,1.615504,1442,1.760684,-0.739316,879,1.073260,-1.426740,16 88 0D BE
144,1.626878,443,0.540904,-1.959096,795,0.970696,-1.529304,06 EC 0C 6C
145,1.637895,665,0.811966,-1.688034,1027,1.253968,-1.246032,0A 64 10 0C
146,1.648926,731,0.892552,-1.607448,763,0.931624,-1.568376,0B 6E 0B EC
147,1.659857,447,0.545788,-1.954212,735,0.897436,-1.602564,06 FE 0B 7E
148,1.671194,548,0.669109,-1.830891,968,1.181929,-1.318071,08 92 0F 20
149,1.682181,822,1.003663,-1.496337,1203,1.468864,-1.031136,0C DA 12 CC
150,1.693380,1499,1.830281,-0.669719,1014,1.238095,-1.261905,17 6C 0F DA
151,1.704795,1202,1.467643,-1.032357,1318,1.609280,-0.890720,12 C8 14 9A
152,1.715649,580,0.708181,-1.791819,735,0.897436,-1.602564,09 12 0B 7E
153,1.727117,946,1.155067,-1.344933,1312,1.601954,-0.898046,0E C8 14 80
154,1.738232,1636,1.997558,-0.502442,1124,1.372405,-1.127595,19 92 11 92
155,1.749536,435,0.531136,-1.968864,870,1.062271,-1.437729,06 CC 0D 9A
156,1.760433,1613,1.969475,-0.530525,1312,1.601954,-0.898046,19 36 14 80
157,1.771724,802,0.979243,-1.520757,1150,1.404151,-1.095849,0C 88 11 FA
158,1.783280,1277,1.559219,-0.940781,1243,1.517705,-0.982295,13 F6 13 6E
159,1.794330,1334,1.628816,-0.871184,923,1.126984,-1.373016,14 DA 0E 6C
160,1.805414,1613,1.969475,-0.530525,1179,1.439560,-1.060440,19 36 12 6C
161,1.816442,1081,1.319902,-1.180098,836,1.020757,-1.479243,10 E4 0D 12
162,1.827477,1604,1.958486,-0.541514,1275,1.556777,-0.943223,19 12 13 EC
163,1.839801,1526,1.863248,-0.636752,1053,1.285714,-1.214286,17 DA 10 76
164,1.851402,1609,1.964591,-0.535409,1014,1.238095,-1.261905,19 24 0F DA
165,1.862690,566,0.691087,-1.808913,765,0.934066,-1.565934,08 DA 0B F6
